,ts,visitors
94746,2019-10-15 13:45:00,15.0
126491,2019-10-15 13:45:00,4.0
190852,2019-10-15 13:45:00,13.0
190853,2019-10-15 14:00:00,13.0
126492,2019-10-15 14:00:00,3.0
94748,2019-10-15 14:15:00,8.0
190854,2019-10-15 14:15:00,13.0
190855,2019-10-15 14:30:00,12.0
126493,2019-10-15 14:30:00,13.0
190856,2019-10-15 14:45:00,17.0
190857,2019-10-15 15:00:00,15.0
190858,2019-10-15 15:15:00,9.0
94749,2019-10-15 15:15:00,4.0
190859,2019-10-15 15:30:00,11.0
190860,2019-10-15 15:45:00,7.0
190861,2019-10-15 16:00:00,7.0
190862,2019-10-15 16:15:00,8.0
190863,2019-10-15 16:30:00,9.0
190864,2019-10-15 16:45:00,5.0
94755,2019-10-15 16:45:00,6.0
126494,2019-10-15 17:00:00,1.0
190865,2019-10-15 17:00:00,7.0
190866,2019-10-15 17:15:00,9.0
190867,2019-10-15 17:30:00,7.0
94758,2019-10-15 17:30:00,3.0
190868,2019-10-15 17:45:00,7.0
190869,2019-10-15 18:00:00,9.0
94759,2019-10-15 18:00:00,6.0
190870,2019-10-15 18:15:00,10.0
190871,2019-10-15 18:30:00,9.0
190872,2019-10-15 18:45:00,13.0
94762,2019-10-15 18:45:00,10.0
190873,2019-10-15 19:00:00,13.0
126495,2019-10-15 19:00:00,4.0
94764,2019-10-15 19:15:00,9.0
190874,2019-10-15 19:15:00,11.0
190875,2019-10-15 19:30:00,11.0
94765,2019-10-15 19:30:00,10.0
94766,2019-10-15 19:45:00,3.0
190876,2019-10-15 19:45:00,8.0
126496,2019-10-15 20:00:00,3.0
190877,2019-10-15 20:00:00,15.0
190878,2019-10-15 20:15:00,11.0
94769,2019-10-15 20:30:00,11.0
190879,2019-10-15 20:30:00,16.0
94770,2019-10-15 20:45:00,13.0
190880,2019-10-15 20:45:00,9.0
126497,2019-10-15 20:45:00,1.0
190881,2019-10-15 21:00:00,11.0
126498,2019-10-15 21:00:00,3.0
190882,2019-10-15 21:15:00,5.0
190883,2019-10-16 09:00:00,3.0
190884,2019-10-16 09:15:00,8.0
190885,2019-10-16 09:30:00,10.0
190886,2019-10-16 09:45:00,12.0
190887,2019-10-16 10:00:00,3.0
190888,2019-10-16 10:15:00,10.0
190889,2019-10-16 10:30:00,8.0
190890,2019-10-16 10:45:00,6.0
190891,2019-10-16 11:00:00,12.0
126499,2019-10-16 11:15:00,3.0
94782,2019-10-16 11:15:00,12.0
190892,2019-10-16 11:15:00,11.0
94783,2019-10-16 11:30:00,11.0
190893,2019-10-16 11:30:00,13.0
126500,2019-10-16 11:30:00,6.0
126501,2019-10-16 11:45:00,6.0
190894,2019-10-16 11:45:00,10.0
94784,2019-10-16 11:45:00,11.0
126502,2019-10-16 12:00:00,2.0
190895,2019-10-16 12:00:00,9.0
126503,2019-10-16 12:15:00,1.0
190896,2019-10-16 12:15:00,13.0
126504,2019-10-16 12:30:00,12.0
190897,2019-10-16 12:30:00,11.0
126505,2019-10-16 12:45:00,6.0
190898,2019-10-16 12:45:00,14.0
190899,2019-10-16 13:00:00,14.0
94789,2019-10-16 13:00:00,13.0
126506,2019-10-16 13:00:00,4.0
94790,2019-10-16 13:15:00,3.0
190900,2019-10-16 13:15:00,17.0
94791,2019-10-16 13:30:00,11.0
190901,2019-10-16 13:30:00,11.0
126507,2019-10-16 13:30:00,7.0
94792,2019-10-16 13:45:00,9.0
190902,2019-10-16 13:45:00,14.0
190903,2019-10-16 14:00:00,7.0
94793,2019-10-16 14:00:00,6.0
126508,2019-10-16 14:00:00,13.0
126509,2019-10-16 14:15:00,7.0
94794,2019-10-16 14:15:00,8.0
190904,2019-10-16 14:15:00,11.0
190905,2019-10-16 14:30:00,3.0
126510,2019-10-16 14:30:00,21.0
126511,2019-10-16 14:45:00,6.0
190906,2019-10-16 14:45:00,10.0
190907,2019-10-16 15:00:00,12.0
190908,2019-10-16 15:15:00,10.0
190909,2019-10-16 15:30:00,10.0
190910,2019-10-16 15:45:00,7.0
190911,2019-10-16 16:00:00,6.0
190912,2019-10-16 16:15:00,7.0
190913,2019-10-16 16:30:00,5.0
190914,2019-10-16 16:45:00,2.0
94795,2019-10-16 16:45:00,3.0
190915,2019-10-16 17:00:00,5.0
126512,2019-10-16 17:00:00,1.0
126513,2019-10-16 17:15:00,9.0
190916,2019-10-16 17:30:00,1.0
126514,2019-10-16 17:30:00,2.0
190917,2019-10-16 17:45:00,8.0
190918,2019-10-16 18:00:00,8.0
190919,2019-10-16 18:15:00,10.0
190920,2019-10-16 18:30:00,5.0
190921,2019-10-16 18:45:00,12.0
126515,2019-10-16 18:45:00,5.0
94804,2019-10-16 19:00:00,10.0
190922,2019-10-16 19:00:00,14.0
126516,2019-10-16 19:15:00,8.0
190923,2019-10-16 19:15:00,12.0
94805,2019-10-16 19:15:00,4.0
190924,2019-10-16 19:30:00,13.0
94806,2019-10-16 19:30:00,8.0
190925,2019-10-16 19:45:00,11.0
126517,2019-10-16 20:00:00,2.0
190926,2019-10-16 20:00:00,11.0
190927,2019-10-16 20:15:00,19.0
126518,2019-10-16 20:30:00,3.0
190928,2019-10-16 20:30:00,12.0
94810,2019-10-16 20:30:00,17.0
126519,2019-10-16 20:45:00,1.0
190929,2019-10-16 20:45:00,14.0
190930,2019-10-16 21:00:00,11.0
190931,2019-10-16 21:15:00,9.0
190932,2019-10-17 09:00:00,3.0
190933,2019-10-17 09:15:00,6.0
190934,2019-10-17 09:30:00,8.0
190935,2019-10-17 09:45:00,6.0
126520,2019-10-17 09:45:00,4.0
190936,2019-10-17 10:00:00,7.0
190937,2019-10-17 10:15:00,11.0
190938,2019-10-17 10:30:00,5.0
190939,2019-10-17 10:45:00,9.0
126521,2019-10-17 10:45:00,10.0
126522,2019-10-17 11:00:00,1.0
190940,2019-10-17 11:00:00,12.0
126523,2019-10-17 11:15:00,12.0
190941,2019-10-17 11:15:00,2.0
126524,2019-10-17 11:30:00,2.0
190942,2019-10-17 11:30:00,13.0
126525,2019-10-17 11:45:00,2.0
190943,2019-10-17 11:45:00,13.0
126526,2019-10-17 12:00:00,4.0
190944,2019-10-17 12:00:00,10.0
94826,2019-10-17 12:00:00,7.0
126527,2019-10-17 12:15:00,1.0
94827,2019-10-17 12:15:00,16.0
190945,2019-10-17 12:15:00,10.0
94828,2019-10-17 12:30:00,11.0
190946,2019-10-17 12:30:00,8.0
126528,2019-10-17 12:30:00,15.0
94829,2019-10-17 12:45:00,17.0
190947,2019-10-17 12:45:00,11.0
126529,2019-10-17 12:45:00,5.0
94830,2019-10-17 13:00:00,13.0
190948,2019-10-17 13:00:00,9.0
126530,2019-10-17 13:00:00,14.0
190949,2019-10-17 13:15:00,14.0
126531,2019-10-17 13:15:00,7.0
190950,2019-10-17 13:30:00,16.0
126532,2019-10-17 13:30:00,11.0
94832,2019-10-17 13:30:00,15.0
126533,2019-10-17 13:45:00,2.0
190951,2019-10-17 13:45:00,13.0
94833,2019-10-17 13:45:00,14.0
126534,2019-10-17 14:00:00,13.0
190952,2019-10-17 14:00:00,8.0
94835,2019-10-17 14:15:00,13.0
190953,2019-10-17 14:15:00,2.0
126535,2019-10-17 14:15:00,8.0
126536,2019-10-17 14:30:00,10.0
190954,2019-10-17 14:30:00,8.0
190955,2019-10-17 14:45:00,17.0
94836,2019-10-17 14:45:00,10.0
190956,2019-10-17 15:00:00,14.0
190957,2019-10-17 15:15:00,14.0
190958,2019-10-17 15:30:00,3.0
190959,2019-10-17 15:45:00,4.0
190960,2019-10-17 16:00:00,9.0
190961,2019-10-17 16:15:00,7.0
190962,2019-10-17 16:30:00,10.0
190963,2019-10-17 16:45:00,16.0
190964,2019-10-17 17:00:00,8.0
190965,2019-10-17 17:15:00,8.0
94846,2019-10-17 17:15:00,5.0
190966,2019-10-17 17:30:00,4.0
190967,2019-10-17 17:45:00,11.0
190968,2019-10-17 18:00:00,6.0
190969,2019-10-17 18:15:00,9.0
190970,2019-10-17 18:30:00,17.0
190971,2019-10-17 18:45:00,22.0
94851,2019-10-17 18:45:00,11.0
126537,2019-10-17 19:00:00,3.0
190972,2019-10-17 19:00:00,14.0
94852,2019-10-17 19:00:00,10.0
190973,2019-10-17 19:15:00,15.0
190974,2019-10-17 19:30:00,13.0
94855,2019-10-17 19:45:00,19.0
190975,2019-10-17 19:45:00,17.0
190976,2019-10-17 20:00:00,14.0
126538,2019-10-17 20:15:00,2.0
190977,2019-10-17 20:15:00,19.0
94858,2019-10-17 20:30:00,12.0
190978,2019-10-17 20:30:00,16.0
94859,2019-10-17 20:45:00,9.0
126539,2019-10-17 20:45:00,1.0
190979,2019-10-17 20:45:00,17.0
126540,2019-10-17 21:00:00,2.0
190980,2019-10-17 21:00:00,15.0
94860,2019-10-17 21:00:00,9.0
190981,2019-10-17 21:15:00,12.0
190982,2019-10-18 09:00:00,4.0
190983,2019-10-18 09:15:00,5.0
190984,2019-10-18 09:30:00,10.0
190985,2019-10-18 09:45:00,8.0
190986,2019-10-18 10:00:00,10.0
190987,2019-10-18 10:15:00,7.0
190988,2019-10-18 10:30:00,13.0
190989,2019-10-18 10:45:00,12.0
190990,2019-10-18 11:00:00,7.0
126541,2019-10-18 11:00:00,6.0
126542,2019-10-18 11:15:00,6.0
190991,2019-10-18 11:15:00,14.0
94872,2019-10-18 11:30:00,2.0
190992,2019-10-18 11:30:00,7.0
126543,2019-10-18 11:30:00,6.0
94873,2019-10-18 11:45:00,5.0
190993,2019-10-18 11:45:00,13.0
126544,2019-10-18 11:45:00,3.0
190994,2019-10-18 12:00:00,10.0
126545,2019-10-18 12:00:00,2.0
190995,2019-10-18 12:15:00,14.0
126546,2019-10-18 12:15:00,6.0
94875,2019-10-18 12:15:00,11.0
126547,2019-10-18 12:30:00,6.0
94876,2019-10-18 12:30:00,9.0
190996,2019-10-18 12:30:00,10.0
190997,2019-10-18 12:45:00,12.0
126548,2019-10-18 12:45:00,7.0
190998,2019-10-18 13:00:00,13.0
126549,2019-10-18 13:15:00,7.0
94879,2019-10-18 13:15:00,12.0
190999,2019-10-18 13:15:00,14.0
191000,2019-10-18 13:30:00,12.0
94880,2019-10-18 13:30:00,12.0
126550,2019-10-18 13:45:00,4.0
191001,2019-10-18 13:45:00,17.0
94881,2019-10-18 13:45:00,8.0
191002,2019-10-18 14:00:00,13.0
94882,2019-10-18 14:00:00,16.0
126551,2019-10-18 14:00:00,2.0
126552,2019-10-18 14:15:00,6.0
191003,2019-10-18 14:15:00,15.0
94883,2019-10-18 14:15:00,7.0
126553,2019-10-18 14:30:00,9.0
191004,2019-10-18 14:30:00,15.0
94884,2019-10-18 14:45:00,14.0
126554,2019-10-18 14:45:00,19.0
191005,2019-10-18 15:00:00,12.0
94885,2019-10-18 15:00:00,9.0
126555,2019-10-18 15:00:00,4.0
191006,2019-10-18 15:15:00,11.0
191007,2019-10-18 15:30:00,14.0
191008,2019-10-18 15:45:00,6.0
191009,2019-10-18 16:00:00,12.0
191010,2019-10-18 16:15:00,8.0
191011,2019-10-18 16:30:00,4.0
191012,2019-10-18 16:45:00,8.0
191013,2019-10-18 17:00:00,7.0
191014,2019-10-18 17:15:00,6.0
191015,2019-10-18 17:30:00,10.0
94894,2019-10-18 17:30:00,2.0
191016,2019-10-18 17:45:00,3.0
191017,2019-10-18 18:00:00,12.0
191018,2019-10-18 18:15:00,11.0
191019,2019-10-18 18:30:00,13.0
94899,2019-10-18 18:45:00,5.0
191020,2019-10-18 18:45:00,11.0
191021,2019-10-18 19:00:00,14.0
126556,2019-10-18 19:00:00,4.0
94901,2019-10-18 19:15:00,18.0
191022,2019-10-18 19:15:00,12.0
126557,2019-10-18 19:30:00,7.0
191023,2019-10-18 19:30:00,10.0
191024,2019-10-18 19:45:00,10.0
126558,2019-10-18 19:45:00,4.0
191025,2019-10-18 20:00:00,12.0
126559,2019-10-18 20:00:00,3.0
94903,2019-10-18 20:00:00,4.0
191026,2019-10-18 20:15:00,12.0
94904,2019-10-18 20:15:00,13.0
126560,2019-10-18 20:15:00,3.0
191027,2019-10-18 20:30:00,15.0
126561,2019-10-18 20:30:00,1.0
94905,2019-10-18 20:30:00,8.0
191028,2019-10-18 20:45:00,15.0
126562,2019-10-18 20:45:00,4.0
191029,2019-10-18 21:00:00,17.0
191030,2019-10-18 21:15:00,12.0
191031,2019-10-19 09:00:00,6.0
191032,2019-10-19 09:15:00,7.0
191033,2019-10-19 09:30:00,11.0
191034,2019-10-19 09:45:00,5.0
191035,2019-10-19 10:00:00,8.0
191036,2019-10-19 10:15:00,9.0
191037,2019-10-19 10:30:00,13.0
191038,2019-10-19 10:45:00,11.0
191039,2019-10-19 11:00:00,13.0
126563,2019-10-19 11:15:00,3.0
191040,2019-10-19 11:15:00,9.0
191041,2019-10-19 11:30:00,12.0
126564,2019-10-19 11:30:00,8.0
191042,2019-10-19 11:45:00,18.0
191043,2019-10-19 12:00:00,17.0
94921,2019-10-19 12:00:00,11.0
191044,2019-10-19 12:15:00,17.0
126565,2019-10-19 12:15:00,5.0
94922,2019-10-19 12:15:00,11.0
191045,2019-10-19 12:30:00,9.0
126566,2019-10-19 12:30:00,7.0
94923,2019-10-19 12:30:00,9.0
126567,2019-10-19 12:45:00,8.0
195433,2019-10-19 12:45:00,2.0
94924,2019-10-19 12:45:00,11.0
191046,2019-10-19 12:45:00,12.0
191047,2019-10-19 13:00:00,12.0
126568,2019-10-19 13:00:00,4.0
94925,2019-10-19 13:00:00,13.0
195434,2019-10-19 13:00:00,3.0
191048,2019-10-19 13:15:00,14.0
126569,2019-10-19 13:15:00,8.0
94926,2019-10-19 13:15:00,13.0
126570,2019-10-19 13:30:00,6.0
94927,2019-10-19 13:30:00,12.0
195435,2019-10-19 13:30:00,6.0
191049,2019-10-19 13:30:00,12.0
191050,2019-10-19 13:45:00,15.0
126571,2019-10-19 13:45:00,3.0
126572,2019-10-19 14:00:00,9.0
94929,2019-10-19 14:00:00,5.0
191051,2019-10-19 14:00:00,13.0
126573,2019-10-19 14:15:00,7.0
191052,2019-10-19 14:15:00,8.0
126574,2019-10-19 14:30:00,10.0
191053,2019-10-19 14:30:00,9.0
126575,2019-10-19 14:45:00,4.0
191054,2019-10-19 14:45:00,9.0
126576,2019-10-19 15:00:00,4.0
191055,2019-10-19 15:00:00,11.0
191056,2019-10-19 15:15:00,11.0
191057,2019-10-19 15:30:00,11.0
126577,2019-10-19 15:45:00,2.0
191058,2019-10-19 15:45:00,5.0
94930,2019-10-19 16:00:00,2.0
191059,2019-10-19 16:00:00,9.0
191060,2019-10-19 16:15:00,6.0
191061,2019-10-19 16:30:00,8.0
191062,2019-10-19 16:45:00,3.0
191063,2019-10-19 17:00:00,7.0
191064,2019-10-19 17:15:00,6.0
126578,2019-10-19 17:30:00,5.0
191065,2019-10-19 17:30:00,4.0
126579,2019-10-19 17:45:00,7.0
126580,2019-10-19 18:00:00,4.0
191066,2019-10-19 18:00:00,3.0
191067,2019-10-19 18:15:00,8.0
191068,2019-10-19 18:30:00,10.0
191069,2019-10-19 18:45:00,5.0
191070,2019-10-19 19:00:00,6.0
191071,2019-10-19 19:15:00,11.0
191072,2019-10-19 19:30:00,11.0
126581,2019-10-19 19:30:00,1.0
191073,2019-10-19 19:45:00,10.0
126582,2019-10-19 20:00:00,3.0
191074,2019-10-19 20:00:00,12.0
191075,2019-10-19 20:15:00,14.0
126583,2019-10-19 20:30:00,2.0
191076,2019-10-19 20:30:00,10.0
191077,2019-10-19 20:45:00,12.0
191078,2019-10-19 21:00:00,10.0
126584,2019-10-19 21:00:00,6.0
191079,2019-10-19 21:15:00,8.0
191080,2019-10-19 21:30:00,1.0
191081,2019-10-21 09:00:00,1.0
191082,2019-10-21 09:15:00,7.0
191083,2019-10-21 09:30:00,8.0
191084,2019-10-21 09:45:00,12.0
191085,2019-10-21 10:00:00,7.0
191086,2019-10-21 10:15:00,9.0
191087,2019-10-21 10:30:00,10.0
191088,2019-10-21 10:45:00,13.0
191089,2019-10-21 11:00:00,14.0
126585,2019-10-21 11:00:00,4.0
126586,2019-10-21 11:15:00,1.0
191090,2019-10-21 11:15:00,6.0
191091,2019-10-21 11:30:00,16.0
126587,2019-10-21 11:45:00,5.0
191092,2019-10-21 11:45:00,9.0
94963,2019-10-21 12:00:00,11.0
191093,2019-10-21 12:00:00,10.0
191094,2019-10-21 12:15:00,10.0
126588,2019-10-21 12:30:00,3.0
191095,2019-10-21 12:30:00,13.0
191096,2019-10-21 12:45:00,11.0
126589,2019-10-21 12:45:00,8.0
126590,2019-10-21 13:00:00,1.0
191097,2019-10-21 13:00:00,21.0
94967,2019-10-21 13:00:00,11.0
126591,2019-10-21 13:15:00,5.0
191098,2019-10-21 13:15:00,19.0
94968,2019-10-21 13:15:00,15.0
191099,2019-10-21 13:30:00,6.0
126592,2019-10-21 13:30:00,17.0
94969,2019-10-21 13:30:00,20.0
126593,2019-10-21 13:45:00,7.0
191100,2019-10-21 13:45:00,13.0
94970,2019-10-21 13:45:00,17.0
191101,2019-10-21 14:00:00,10.0
126594,2019-10-21 14:00:00,12.0
191102,2019-10-21 14:15:00,13.0
126595,2019-10-21 14:15:00,3.0
191103,2019-10-21 14:30:00,9.0
94973,2019-10-21 14:30:00,5.0
126596,2019-10-21 14:30:00,5.0
94974,2019-10-21 14:45:00,4.0
126597,2019-10-21 14:45:00,10.0
191104,2019-10-21 14:45:00,4.0
94975,2019-10-21 15:00:00,14.0
126598,2019-10-21 15:00:00,2.0
191105,2019-10-21 15:00:00,19.0
191106,2019-10-21 15:15:00,11.0
191107,2019-10-21 15:30:00,7.0
191108,2019-10-21 15:45:00,8.0
191109,2019-10-21 16:00:00,10.0
191110,2019-10-21 16:15:00,7.0
191111,2019-10-21 16:30:00,14.0
191112,2019-10-21 16:45:00,6.0
126599,2019-10-21 16:45:00,1.0
191113,2019-10-21 17:00:00,8.0
126600,2019-10-21 17:15:00,9.0
191114,2019-10-21 17:15:00,1.0
126601,2019-10-21 17:30:00,10.0
94986,2019-10-21 17:45:00,4.0
191115,2019-10-21 17:45:00,6.0
126602,2019-10-21 17:45:00,4.0
191116,2019-10-21 18:00:00,9.0
191117,2019-10-21 18:15:00,10.0
94987,2019-10-21 18:15:00,9.0
191118,2019-10-21 18:30:00,17.0
126603,2019-10-21 18:30:00,3.0
126604,2019-10-21 18:45:00,5.0
191119,2019-10-21 18:45:00,11.0
191120,2019-10-21 19:00:00,13.0
126605,2019-10-21 19:00:00,10.0
191121,2019-10-21 19:15:00,14.0
126606,2019-10-21 19:15:00,2.0
191122,2019-10-21 19:30:00,20.0
94993,2019-10-21 19:45:00,7.0
191123,2019-10-21 19:45:00,15.0
126607,2019-10-21 20:00:00,1.0
191124,2019-10-21 20:00:00,23.0
94994,2019-10-21 20:00:00,18.0
191125,2019-10-21 20:15:00,17.0
191126,2019-10-21 20:30:00,14.0
191127,2019-10-21 20:45:00,16.0
191128,2019-10-21 21:00:00,14.0
191129,2019-10-21 21:15:00,10.0
126608,2019-10-21 21:15:00,1.0
191130,2019-10-22 09:00:00,3.0
191131,2019-10-22 09:15:00,6.0
95000,2019-10-22 09:15:00,2.0
191132,2019-10-22 09:30:00,8.0
191133,2019-10-22 09:45:00,12.0
95002,2019-10-22 09:45:00,5.0
95003,2019-10-22 10:00:00,1.0
191134,2019-10-22 10:00:00,10.0
191135,2019-10-22 10:15:00,10.0
191136,2019-10-22 10:30:00,12.0
191137,2019-10-22 10:45:00,8.0
95007,2019-10-22 11:00:00,5.0
191138,2019-10-22 11:00:00,12.0
191139,2019-10-22 11:15:00,14.0
95008,2019-10-22 11:15:00,8.0
191140,2019-10-22 11:30:00,10.0
126609,2019-10-22 11:30:00,9.0
191141,2019-10-22 11:45:00,10.0
126610,2019-10-22 11:45:00,8.0
191142,2019-10-22 12:00:00,12.0
126611,2019-10-22 12:00:00,6.0
191143,2019-10-22 12:15:00,17.0
95012,2019-10-22 12:15:00,9.0
95013,2019-10-22 12:30:00,15.0
191144,2019-10-22 12:30:00,12.0
126612,2019-10-22 12:30:00,5.0
191145,2019-10-22 12:45:00,11.0
95014,2019-10-22 12:45:00,15.0
126613,2019-10-22 12:45:00,9.0
126614,2019-10-22 13:00:00,4.0
191146,2019-10-22 13:00:00,18.0
95015,2019-10-22 13:00:00,14.0
95016,2019-10-22 13:15:00,17.0
126615,2019-10-22 13:15:00,9.0
191147,2019-10-22 13:15:00,19.0
126616,2019-10-22 13:30:00,5.0
95017,2019-10-22 13:30:00,18.0
191148,2019-10-22 13:30:00,12.0
95018,2019-10-22 13:45:00,16.0
126617,2019-10-22 13:45:00,6.0
191149,2019-10-22 13:45:00,14.0
191150,2019-10-22 14:00:00,16.0
126618,2019-10-22 14:00:00,4.0
95019,2019-10-22 14:00:00,15.0
95020,2019-10-22 14:15:00,11.0
126619,2019-10-22 14:15:00,3.0
191151,2019-10-22 14:15:00,20.0
126620,2019-10-22 14:30:00,16.0
191152,2019-10-22 14:30:00,4.0
126621,2019-10-22 14:45:00,3.0
191153,2019-10-22 14:45:00,10.0
126622,2019-10-22 15:00:00,1.0
191154,2019-10-22 15:00:00,13.0
191155,2019-10-22 15:15:00,13.0
191156,2019-10-22 15:30:00,12.0
191157,2019-10-22 15:45:00,8.0
191158,2019-10-22 16:00:00,4.0
191159,2019-10-22 16:15:00,7.0
191160,2019-10-22 16:30:00,6.0
191161,2019-10-22 16:45:00,7.0
191162,2019-10-22 17:00:00,7.0
126623,2019-10-22 17:15:00,8.0
191163,2019-10-22 17:15:00,2.0
191164,2019-10-22 17:30:00,5.0
191165,2019-10-22 17:45:00,11.0
191166,2019-10-22 18:00:00,17.0
191167,2019-10-22 18:15:00,12.0
191168,2019-10-22 18:30:00,13.0
191169,2019-10-22 18:45:00,15.0
191170,2019-10-22 19:00:00,14.0
191171,2019-10-22 19:15:00,13.0
191172,2019-10-22 19:30:00,13.0
126624,2019-10-22 19:45:00,4.0
191173,2019-10-22 19:45:00,14.0
126625,2019-10-22 20:00:00,4.0
95034,2019-10-22 20:00:00,13.0
191174,2019-10-22 20:00:00,12.0
95035,2019-10-22 20:15:00,15.0
191175,2019-10-22 20:15:00,13.0
95036,2019-10-22 20:30:00,15.0
191176,2019-10-22 20:30:00,16.0
191177,2019-10-22 20:45:00,13.0
95037,2019-10-22 20:45:00,12.0
126626,2019-10-22 20:45:00,6.0
191178,2019-10-22 21:00:00,10.0
191179,2019-10-22 21:15:00,6.0
191180,2019-10-23 09:00:00,1.0
191181,2019-10-23 09:15:00,6.0
191182,2019-10-23 09:30:00,5.0
191183,2019-10-23 09:45:00,6.0
191184,2019-10-23 10:00:00,12.0
191185,2019-10-23 10:15:00,8.0
191186,2019-10-23 10:30:00,11.0
191187,2019-10-23 10:45:00,9.0
191188,2019-10-23 11:00:00,13.0
126627,2019-10-23 11:00:00,5.0
191189,2019-10-23 11:15:00,12.0
191190,2019-10-23 11:30:00,9.0
126628,2019-10-23 11:45:00,1.0
95052,2019-10-23 11:45:00,10.0
191191,2019-10-23 11:45:00,15.0
191192,2019-10-23 12:00:00,13.0
191193,2019-10-23 12:15:00,10.0
191194,2019-10-23 12:30:00,12.0
126629,2019-10-23 12:30:00,7.0
95055,2019-10-23 12:30:00,7.0
191195,2019-10-23 12:45:00,15.0
126630,2019-10-23 12:45:00,3.0
191196,2019-10-23 13:00:00,12.0
95058,2019-10-23 13:15:00,13.0
126631,2019-10-23 13:15:00,7.0
191197,2019-10-23 13:15:00,15.0
191198,2019-10-23 13:30:00,18.0
95060,2019-10-23 13:45:00,12.0
191199,2019-10-23 13:45:00,7.0
191200,2019-10-23 14:00:00,17.0
191201,2019-10-23 14:15:00,16.0
95062,2019-10-23 14:15:00,3.0
126632,2019-10-23 14:30:00,12.0
191202,2019-10-23 14:30:00,7.0
95063,2019-10-23 14:30:00,11.0
126633,2019-10-23 14:45:00,22.0
191203,2019-10-23 15:00:00,1.0
126634,2019-10-23 15:00:00,14.0
126635,2019-10-23 15:15:00,10.0
126636,2019-10-23 15:30:00,11.0
126637,2019-10-23 15:45:00,11.0
126639,2019-10-23 16:15:00,5.0
126640,2019-10-23 16:30:00,4.0
191204,2019-10-23 16:30:00,1.0
191205,2019-10-23 16:45:00,9.0
191206,2019-10-23 17:00:00,8.0
191207,2019-10-23 17:15:00,6.0
191208,2019-10-23 17:30:00,6.0
191209,2019-10-23 17:45:00,6.0
191210,2019-10-23 18:00:00,10.0
191211,2019-10-23 18:15:00,8.0
191212,2019-10-23 18:30:00,10.0
95078,2019-10-23 18:30:00,10.0
191213,2019-10-23 18:45:00,12.0
191214,2019-10-23 19:00:00,13.0
191215,2019-10-23 19:15:00,10.0
126641,2019-10-23 19:30:00,7.0
191216,2019-10-23 19:30:00,14.0
191217,2019-10-23 19:45:00,12.0
126642,2019-10-23 20:00:00,2.0
191218,2019-10-23 20:00:00,13.0
126643,2019-10-23 20:15:00,1.0
191219,2019-10-23 20:15:00,18.0
95085,2019-10-23 20:15:00,16.0
95086,2019-10-23 20:30:00,8.0
191220,2019-10-23 20:30:00,15.0
126644,2019-10-23 20:45:00,2.0
191221,2019-10-23 20:45:00,16.0
191222,2019-10-23 21:00:00,7.0
191223,2019-10-23 21:15:00,4.0
191225,2019-10-24 09:00:00,4.0
191226,2019-10-24 09:15:00,10.0
95090,2019-10-24 09:30:00,6.0
191227,2019-10-24 09:30:00,6.0
191228,2019-10-24 09:45:00,10.0
191229,2019-10-24 10:00:00,6.0
191230,2019-10-24 10:15:00,10.0
191231,2019-10-24 10:30:00,12.0
191232,2019-10-24 10:45:00,7.0
126645,2019-10-24 11:00:00,2.0
191233,2019-10-24 11:00:00,10.0
126646,2019-10-24 11:15:00,4.0
191234,2019-10-24 11:15:00,12.0
191235,2019-10-24 11:30:00,11.0
126647,2019-10-24 11:30:00,4.0
126648,2019-10-24 11:45:00,1.0
191236,2019-10-24 11:45:00,12.0
126649,2019-10-24 12:00:00,4.0
191237,2019-10-24 12:00:00,10.0
95101,2019-10-24 12:15:00,8.0
191238,2019-10-24 12:15:00,15.0
126650,2019-10-24 12:15:00,4.0
191239,2019-10-24 12:30:00,13.0
95102,2019-10-24 12:30:00,10.0
126651,2019-10-24 12:45:00,6.0
191240,2019-10-24 12:45:00,10.0
95103,2019-10-24 12:45:00,21.0
191241,2019-10-24 13:00:00,14.0
126652,2019-10-24 13:00:00,19.0
95105,2019-10-24 13:15:00,16.0
191242,2019-10-24 13:15:00,14.0
126653,2019-10-24 13:15:00,2.0
95106,2019-10-24 13:30:00,16.0
191243,2019-10-24 13:30:00,14.0
126654,2019-10-24 13:30:00,7.0
191244,2019-10-24 13:45:00,16.0
95107,2019-10-24 13:45:00,12.0
126655,2019-10-24 13:45:00,1.0
126656,2019-10-24 14:00:00,13.0
191245,2019-10-24 14:00:00,11.0
95109,2019-10-24 14:15:00,4.0
191246,2019-10-24 14:15:00,15.0
126657,2019-10-24 14:15:00,6.0
191247,2019-10-24 14:30:00,3.0
126658,2019-10-24 14:30:00,13.0
126659,2019-10-24 14:45:00,14.0
126660,2019-10-24 15:00:00,4.0
191248,2019-10-24 15:00:00,8.0
191249,2019-10-24 15:15:00,12.0
191250,2019-10-24 15:30:00,4.0
191251,2019-10-24 15:45:00,5.0
191252,2019-10-24 16:00:00,7.0
191253,2019-10-24 16:15:00,5.0
95110,2019-10-24 16:30:00,1.0
191254,2019-10-24 16:30:00,7.0
191255,2019-10-24 16:45:00,6.0
95111,2019-10-24 16:45:00,12.0
191256,2019-10-24 17:00:00,8.0
191257,2019-10-24 17:15:00,6.0
191258,2019-10-24 17:30:00,9.0
191259,2019-10-24 17:45:00,11.0
191260,2019-10-24 18:00:00,9.0
126661,2019-10-24 18:00:00,5.0
191261,2019-10-24 18:15:00,8.0
